FL_NUMBER,DEP_DELAY,TAXI_OUT,TAXI_IN,CRS_ELAPSED_TIME,FLIGHT_STATUS,CRS_DEP_TIME_MINUTES,CRS_DEP_TIME_MINUTES_SIN,CRS_DEP_TIME_MINUTES_COS,CRS_ARR_TIME_MINUTES,CRS_ARR_TIME_MINUTES_SIN,CRS_ARR_TIME_MINUTES_COS,ARR_TIME_MINUTES,DAY_OF_WEEK,IS_WEEKEND,ORIGIN_CITY_STATE_WOE,DEST_CITY_STATE_WOE,DEST_CITY_CITY_WOE,AIRLINE_WOE,ORIGIN_CITY_CITY_WOE
778,0.0,10.0,5.0,145.0,0,645,0.32143946530316175,-0.9469301294951056,730,-0.04361938736533627,-0.9990482215818578,725.0,2,0,0.1923006115956176,-0.0757038257481345,-0.030842939718592116,0.12302922736490786,-0.12615311952291705
1008,-5.0,11.0,6.0,173.0,0,967,-0.8808907382053852,-0.4733196671848439,1080,-1.0,-1.8369701987210297e-16,1058.0,5,1,0.1342690640234327,-0.021386604476556544,-0.027853400870226166,-0.012039812755495889,0.20457070418743212
3743,-4.0,26.0,2.0,76.0,0,825,-0.44228869021900147,-0.8968727415326883,901,-0.7101853756232851,-0.7040147244559687,904.0,6,1,-0.5395610811450179,0.11997995001599147,0.10268845290593039,-0.2703846368424381,-0.5008465689643276
221,8.0,11.0,2.0,135.0,0,710,0.04361938736533607,-0.9990482215818578,785,-0.27982901403099203,-0.9600498543859287,775.0,5,1,0.28234689228040155,-0.0757038257481345,0.5977657197037821,0.11176174911160532,0.31164736922818387
2892,-7.0,14.0,15.0,102.0,0,639,0.3461170570774933,-0.938191335922484,741,-0.09150161866340234,-0.9958049275746618,712.0,6,1,-0.16695165335741508,-0.0757038257481345,-0.07658896150679595,-0.012039812755495889,0.01461943435816533
5643,-11.0,14.0,7.0,129.0,0,660,0.258819045102521,-0.9659258262890682,849,-0.5336145159156115,-0.8457278217039733,834.0,6,1,0.06800289491804055,0.11056871433123651,0.23944739002131968,-0.16618428758835427,0.07936020041502226
2477,-5.0,17.0,3.0,105.0,0,1175,-0.9153114791194472,0.402746689858737,1220,-0.8191520442889918,0.573576436351046,1218.0,6,1,0.1251613087579892,-0.021386604476556544,0.0030586119570892396,0.12302922736490786,0.1426290017983799
3558,11.0,27.0,5.0,121.0,0,1035,-0.9807852804032303,-0.19509032201612866,1216,-0.8290375725550421,0.5591929034707462,1223.0,2,0,0.21467290935015063,0.17168132439288197,0.1923006115956178,-0.03084293971859223,0.21572088580371615
3580,-3.0,16.0,6.0,91.0,0,1080,-1.0,-1.8369701987210297e-16,1231,-0.7906895737438435,0.612217280034449,1225.0,2,0,0.21467290935015063,0.11056871433123651,-0.580889276637864,-0.03084293971859223,0.21572088580371615
5641,10.0,25.0,15.0,70.0,1,994,-0.9304175679820246,-0.3665012267242972,1064,-0.9975640502598242,-0.06975647374412558,1082.0,0,0,0.039010887482324307,0.005089069507471228,-0.005525131734302201,0.02555674874353248,0.09260125137252971
3038,4.0,11.0,7.0,200.0,0,810,-0.3826834323650892,-0.923879532511287,1130,-0.9762960071199335,0.21643961393810246,1136.0,2,0,0.28234689228040155,0.005089069507471228,-0.005525131734302201,0.12302922736490786,0.31164736922818387
436,-3.0,14.0,10.0,108.0,0,832,-0.46947156278589086,-0.8829475928589269,940,-0.8191520442889916,-0.5735764363510464,929.0,2,0,0.1342690640234327,-0.03373729774495672,-0.1695932482189065,-0.012039812755495889,0.031957961520438186
5356,-2.0,13.0,3.0,102.0,0,1334,-0.4461978131098095,0.8949343616020247,1376,-0.2756373558169998,0.9612616959383187,1366.0,4,0,0.039010887482324307,0.31694305680289425,-0.030842939718592116,0.02555674874353248,0.09260125137252971
5554,-6.0,14.0,19.0,61.0,0,520,0.766044443118978,-0.6427876096865394,581,0.5699967625963032,-0.8216469379421636,574.0,6,1,-0.3830635333079441,0.18726281756566054,0.20288272092615472,-0.2703846368424381,-0.09538146085616321
1657,-3.0,10.0,13.0,106.0,0,784,-0.275637355816999,-0.9612616959383189,890,-0.6755902076156598,-0.7372773368101244,877.0,4,0,0.1342690640234327,-0.03373729774495672,-0.1695932482189065,-0.012039812755495889,0.031957961520438186
2069,-1.0,13.0,11.0,166.0,0,783,-0.27144044986507393,-0.9624552364536474,889,-0.6723668074346678,-0.7402181274868322,888.0,0,0,-0.16089606796678985,-0.021386604476556544,-0.027853400870226166,-0.20280170947700016,-0.3205230148330461
326,-4.0,17.0,6.0,81.0,0,1132,-0.9743700647852352,0.22495105434386492,1213,-0.8362861558477594,0.5482932295199139,1200.0,0,0,0.017684101176068362,0.09132469425561546,0.03814993176835938,-0.012039812755495889,0.18400180878092257
1130,5.0,14.0,9.0,162.0,0,1139,-0.9670459389139432,0.2546019482055274,1301,-0.5699967625963029,0.8216469379421638,1274.0,3,0,0.17909037985881124,-0.1905530501259997,-0.20435386683039175,-0.20280170947700016,0.14974099717682163
2602,31.0,11.0,4.0,70.0,1,840,-0.5000000000000001,-0.8660254037844386,910,-0.7372773368101239,-0.6755902076156604,930.0,6,1,0.1251613087579892,-0.021386604476556544,0.2751882714013856,0.12302922736490786,0.1426290017983799
2686,24.0,17.0,4.0,113.0,1,1366,-0.31730465640509187,0.9483236552061994,39,0.16934950384902459,0.9855560590580777,56.0,1,0,0.039010887482324307,-0.35976797070442196,0.1514786170753626,-0.012039812755495889,0.09260125137252971
676,-4.0,10.0,19.0,69.0,0,1275,-0.6593458151000687,0.7518398074789775,1344,-0.40673664307580015,0.913545457642601,1339.0,2,0,0.1342690640234327,0.31694305680289425,0.16931109337091893,0.20487939380247772,0.26640858374933957
2812,-15.0,12.0,6.0,103.0,0,1035,-0.9807852804032303,-0.19509032201612866,1198,-0.8703556959398998,0.4924235601034669,1169.0,0,0,-0.16695165335741508,-0.4331283949093767,-0.4092793754388371,-0.20280170947700016,-0.48509821199618863
873,-1.0,19.0,8.0,77.0,0,670,0.21643961393810318,-0.9762960071199333,747,-0.1175373974578373,-0.9930684569549263,744.0,6,1,-0.16695165335741508,0.5345868180822504,0.589983579261727,0.20487939380247772,-0.08641279087340285
867,-7.0,8.0,5.0,121.0,0,885,-0.6593458151000688,-0.7518398074789775,1006,-0.9483236552061992,-0.31730465640509264,983.0,0,0,0.1342690640234327,-0.03373729774495672,-0.1695932482189065,-0.012039812755495889,0.16152895292886402
1892,-10.0,13.0,8.0,70.0,0,1200,-0.8660254037844386,0.5000000000000001,1270,-0.6755902076156605,0.7372773368101239,1253.0,1,0,0.1342690640234327,-0.1905530501259997,-0.20435386683039175,0.12302922736490786,0.38467250424307387
380,-3.0,16.0,9.0,140.0,0,355,0.9997620270799091,0.02181488503456116,435,0.9469301294951057,-0.3214394653031616,420.0,5,1,0.07897192628861444,0.18726281756566054,0.20288272092615472,-0.012039812755495889,0.07897192628861444
2306,24.0,16.0,8.0,228.0,0,1042,-0.9862856015372313,-0.16504760586067815,1330,-0.46174861323503363,0.8870108331782218,1332.0,6,1,0.1251613087579892,-0.1625207636937918,-0.13620345537641848,-0.012039812755495889,0.1410073172080673
850,-8.0,12.0,8.0,132.0,0,586,0.5519369853120583,-0.8338858220671681,718,0.008726535498374403,-0.9999619230641713,707.0,3,0,0.1342690640234327,0.3630613459884964,-0.5008465689643277,0.41544416290982744,0.38467250424307387
2374,-8.0,14.0,5.0,159.0,0,605,0.48098876891938763,-0.8767267557075077,764,-0.19080899537654472,-0.981627183447664,738.0,0,0,0.1342690640234327,0.3630613459884964,0.4334626684125058,0.11176174911160532,0.20457070418743212
1160,180.0,25.0,8.0,156.0,1,1095,-0.9978589232386036,0.06540312923014237,1251,-0.7343225094356858,0.6788007455329415,1429.0,6,1,0.1342690640234327,0.09132469425561546,0.12084164761347281,0.41544416290982744,0.20457070418743212
1813,49.0,10.0,6.0,145.0,1,1375,-0.27982901403099325,0.9600498543859284,20,0.08715574274765817,0.9961946980917455,59.0,3,0,0.28234689228040155,-0.0757038257481345,-0.07658896150679595,0.12302922736490786,0.31164736922818387
5,-1.0,9.0,9.0,75.0,0,420,0.9659258262890683,-0.25881904510252085,495,0.8314696123025451,-0.5555702330196023,480.0,0,0,0.1251613087579892,-0.021386604476556544,-0.08825384693193111,0.12302922736490786,0.47998268404739863
3802,13.0,16.0,3.0,81.0,0,735,-0.06540312923014287,-0.9978589232386035,756,-0.15643446504023073,-0.9876883405951378,757.0,4,0,-0.16089606796678985,0.03814993176835938,0.5371410978873473,-0.2703846368424381,-0.3205230148330461
3106,-11.0,7.0,6.0,108.0,0,360,1.0,6.123233995736766e-17,468,0.8910065241883679,-0.4539904997395467,422.0,0,0,0.1687701141854236,-0.021386604476556544,-0.027853400870226166,-0.2703846368424381,0.07451757593923407
2495,-5.0,15.0,5.0,56.0,0,680,0.17364817766693028,-0.984807753012208,736,-0.06975647374412483,-0.9975640502598243,724.0,5,1,0.039010887482324307,-0.03373729774495672,0.3438505097228185,-0.012039812755495889,0.09260125137252971
3389,-2.0,10.0,7.0,96.0,0,604,0.48480962024633717,-0.8746197071393957,700,0.08715574274765864,-0.9961946980917455,684.0,1,0,0.17909037985881124,-0.35976797070442196,-0.4504926828187129,-0.7302206700291735,0.1316759897791828
2187,-8.0,13.0,40.0,63.0,1,1262,-0.7009092642998508,0.7132504491541817,1325,-0.48098876891938774,0.8767267557075077,1345.0,2,0,0.11393154448011089,-0.0757038257481345,0.5977657197037821,0.41544416290982744,0.20949301213599042
5061,-3.0,18.0,4.0,56.0,0,1160,-0.9396926207859085,0.34202014332566816,1156,-0.945518575599317,0.3255681544571563,1151.0,5,1,-0.2276425156931999,-0.2131644965125468,1.1731298646073438,-0.7302206700291735,-0.26434362913274895
1094,-4.0,8.0,4.0,85.0,0,720,1.2246467991473532e-16,-1.0,745,-0.10886687485196476,-0.9940563382223196,738.0,2,0,-0.059013816685288524,-0.0757038257481345,-0.22969379846375723,0.12302922736490786,0.2286682557664924
2098,19.0,27.0,7.0,247.0,0,460,0.90630778703665,-0.42261826174069933,647,0.3131638064837494,-0.949699126201877,661.0,6,1,0.17909037985881124,-0.021386604476556544,-0.08825384693193111,0.11176174911160532,0.14974099717682163
638,50.0,34.0,7.0,201.0,1,535,0.7223639620597556,-0.6915130557822693,676,0.19080899537654497,-0.981627183447664,728.0,0,0,0.1342690640234327,-0.021386604476556544,-0.027853400870226166,-0.012039812755495889,0.26640858374933957
1149,10.0,12.0,14.0,221.0,0,1303,-0.5628049276950688,0.8265897491271884,1404,-0.15643446504023112,0.9876883405951377,1392.0,6,1,-0.27446502237634257,-0.17060488209375071,-0.25398649103280185,-0.20280170947700016,-0.18990763434827948
512,26.0,14.0,23.0,155.0,1,1147,-0.9575713608048143,0.2881962681340896,1302,-0.5664062369248329,0.8241261886220156,1347.0,6,1,0.098187320025139,0.31694305680289425,0.338152488608181,0.7737438025755615,-0.955101841241924
3273,-1.0,10.0,4.0,130.0,0,975,-0.8968727415326883,-0.44228869021900136,1105,-0.9940563382223196,0.10886687485196471,1087.0,0,0,-0.05064556701477175,0.31694305680289425,0.6912917777146056,0.12302922736490786,-0.07963310388802423
1809,-1.0,15.0,4.0,258.0,0,955,-0.8549118706729466,-0.5187732581605214,1153,-0.9496991262018771,0.3131638064837491,1138.0,1,0,0.5977657197037821,-0.1905530501259997,-0.20435386683039175,-0.20280170947700016,0.1923006115956176
671,-7.0,10.0,6.0,124.0,0,830,-0.46174861323503374,-0.8870108331782218,954,-0.8526401643540924,-0.5224985647159486,947.0,4,0,-0.7941943789517859,0.5345868180822504,0.589983579261727,0.20487939380247772,-0.7567799431015282
2865,-1.0,19.0,6.0,162.0,0,535,0.7223639620597556,-0.6915130557822693,757,-0.16074256560382613,-0.9869963665602319,729.0,6,1,-0.27446502237634257,-0.1905530501259997,-0.20435386683039175,-0.20280170947700016,-0.18990763434827948
1350,-4.0,14.0,4.0,134.0,0,700,0.08715574274765864,-0.9961946980917455,834,-0.4771587602596084,-0.8788171126619654,817.0,6,1,-0.007312442308397945,-0.0757038257481345,0.2435939059831683,0.020450354668958406,0.05712583322736502
465,-17.0,22.0,46.0,256.0,1,877,-0.6327053285625159,-0.7743926440821857,1073,-0.9995335908367129,-0.030538513209822718,1108.0,5,1,0.5977657197037821,0.11056871433123651,0.23944739002131968,-0.20280170947700016,1.0677693489495177
100,-3.0,15.0,3.0,292.0,0,1300,-0.5735764363510465,0.8191520442889916,332,0.992546151641322,0.12186934340514749,323.0,0,0,-0.16695165335741508,0.31694305680289425,0.338152488608181,0.4313749849820219,-0.2615255682059677
2109,48.0,19.0,7.0,119.0,1,756,-0.15643446504023073,-0.9876883405951378,875,-0.6259234721840587,-0.779884483092882,920.0,2,0,-0.8062282185155095,-0.1905530501259997,-0.20435386683039175,-0.20280170947700016,-0.5614711907807625
1291,-7.0,26.0,4.0,91.0,0,986,-0.9170600743851243,-0.39874906892524575,1077,-0.999914327574007,-0.013089595571344698,1073.0,1,0,-0.16695165335741508,-0.0757038257481345,0.41544416290982744,0.11176174911160532,0.01461943435816533
2962,-1.0,8.0,3.0,60.0,0,375,0.9978589232386035,-0.06540312923014292,435,0.9469301294951057,-0.3214394653031616,425.0,3,0,0.1251613087579892,-0.021386604476556544,0.22866825576649258,0.12302922736490786,0.47998268404739863
2982,-8.0,15.0,2.0,150.0,0,606,0.4771587602596086,-0.8788171126619653,756,-0.15643446504023073,-0.9876883405951378,725.0,5,1,0.1342690640234327,0.09132469425561546,0.12084164761347281,-0.012039812755495889,0.20457070418743212
1597,40.0,35.0,12.0,249.0,1,330,0.9914448613738104,0.1305261922200517,519,0.7688418320734596,-0.6394390019805847,578.0,3,0,0.17909037985881124,-0.021386604476556544,-0.027853400870226166,-0.012039812755495889,0.14974099717682163
919,-1.0,14.0,12.0,188.0,0,690,0.13052619222005157,-0.9914448613738104,818,-0.41469324265623897,-0.9099612708765432,812.0,3,0,0.1342690640234327,-0.021386604476556544,-0.027853400870226166,-0.012039812755495889,0.26640858374933957
2034,-6.0,27.0,6.0,187.0,0,615,0.4422886902190013,-0.8968727415326883,862,-0.5807029557109398,-0.8141155183563192,839.0,5,1,-0.007312442308397945,-0.02691366157870257,-0.1042704082734093,0.20487939380247772,0.05712583322736502
318,1.0,14.0,6.0,136.0,0,553,0.6658816660008343,-0.7460573750616994,629,0.3867109616368209,-0.9222009716704517,611.0,2,0,-0.2276425156931999,-0.021386604476556544,-0.08825384693193111,-0.20280170947700016,-0.26434362913274895
3569,-4.0,47.0,4.0,119.0,0,675,0.19509032201612816,-0.9807852804032304,734,-0.06104853953485694,-0.9981347984218669,738.0,4,0,-0.5395610811450179,-0.0757038257481345,0.41544416290982744,-0.2703846368424381,-0.5008465689643276
2736,-2.0,10.0,2.0,85.0,0,950,-0.8433914458128855,-0.5372996083468242,1035,-0.9807852804032303,-0.19509032201612866,1032.0,4,0,-0.16695165335741508,-0.0757038257481345,0.08911637536038683,0.12302922736490786,0.09320970895138686
2255,-12.0,9.0,9.0,130.0,0,1130,-0.9762960071199335,0.21643961393810246,1320,-0.5000000000000004,0.8660254037844384,1296.0,6,1,0.26640858374933957,-0.1905530501259997,-0.20435386683039175,-0.20280170947700016,0.1514786170753626
336,261.0,43.0,10.0,258.0,1,1272,-0.6691306063588581,0.7431448254773942,1410,-0.13052619222005168,0.9914448613738104,238.0,4,0,-0.2276425156931999,-0.4331283949093767,-0.4092793754388371,-0.20280170947700016,-0.26434362913274895
3612,-13.0,14.0,6.0,58.0,0,621,0.41865973753742797,-0.9081431738250814,679,0.17794354547384186,-0.9840406976462909,660.0,4,0,0.1251613087579892,-0.021386604476556544,-0.027853400870226166,-0.03084293971859223,-0.2131644965125468
1619,-5.0,13.0,4.0,78.0,0,1015,-0.9600498543859286,-0.27982901403099236,1093,-0.9983916705573488,0.056692787563377346,1079.0,0,0,-0.2276425156931999,-0.030842939718592116,-0.08911184784256773,-0.20280170947700016,-0.26434362913274895
4040,-6.0,20.0,8.0,79.0,0,790,-0.30070579950427306,-0.9537169507482269,869,-0.6052939880428946,-0.7960020025346218,858.0,5,1,0.29766112725344396,-0.4195009295103752,-0.3492966708371267,-0.2703846368424381,0.4799826840473985
3656,2.0,26.0,6.0,107.0,0,1320,-0.5000000000000004,0.8660254037844384,1427,-0.05669278756337689,0.9983916705573489,1431.0,1,0,-0.34929667083712684,-0.4778570507396289,-0.35131483499336386,-0.16618428758835427,-0.34929667083712684
5496,-7.0,15.0,13.0,109.0,0,430,0.9537169507482269,-0.30070579950427295,539,0.7101853756232853,-0.7040147244559685,512.0,2,0,-0.8062282185155095,0.11056871433123651,0.23944739002131968,-0.7302206700291735,0.1923006115956176
3759,17.0,11.0,3.0,107.0,1,674,0.1993679344171977,-0.9799247046208295,841,-0.5037739770455262,-0.8638355052043958,859.0,0,0,0.06800289491804055,0.31694305680289425,0.6912917777146056,-0.03084293971859223,0.07936020041502226
2688,0.0,17.0,6.0,65.0,0,763,-0.18652403600873482,-0.9824503977255097,828,-0.45399049973954625,-0.8910065241883681,820.0,4,0,0.039010887482324307,-0.03373729774495672,-0.1695932482189065,-0.012039812755495889,0.06713746864161167
1703,-9.0,11.0,9.0,116.0,0,750,-0.13052619222005132,-0.9914448613738105,866,-0.5948227867513415,-0.8038568606172172,857.0,0,0,0.1342690640234327,-0.1905530501259997,-0.20435386683039175,-0.20280170947700016,0.4799826840473985
1586,0.0,16.0,10.0,335.0,0,775,-0.23768589232617313,-0.9713420698132614,1290,-0.6087614290087209,0.7933533402912349,1285.0,6,1,-0.2651242354432577,-0.0757038257481345,-0.07658896150679595,0.12302922736490786,-0.25398649103280185
1359,-2.0,11.0,7.0,120.0,0,1042,-0.9862856015372313,-0.16504760586067815,1162,-0.9366721892483977,0.3502073812594672,1136.0,4,0,-0.34929667083712684,-0.1905530501259997,-0.20435386683039175,-0.20280170947700016,-0.34929667083712684
4243,-8.0,16.0,12.0,162.0,0,338,0.9953961983671787,0.09584575252022406,560,0.6427876096865395,-0.7660444431189779,556.0,4,0,-0.580889276637864,0.31694305680289425,0.26640858374933957,-0.03084293971859223,-0.2932072041860832
2609,-4.0,14.0,4.0,115.0,0,435,0.9469301294951057,-0.3214394653031616,610,0.4617486132350339,-0.8870108331782217,590.0,3,0,-0.16695165335741508,-0.4331283949093767,-0.4092793754388371,-0.20280170947700016,-0.2615255682059677
1627,-5.0,11.0,5.0,75.0,0,980,-0.9063077870366497,-0.42261826174069994,1115,-0.9883615104677607,0.15212338618991678,1101.0,1,0,0.06800289491804055,-0.1905530501259997,-0.20435386683039175,-0.20280170947700016,0.5800661426043812
2985,-7.0,13.0,3.0,51.0,0,1320,-0.5000000000000004,0.8660254037844384,1371,-0.2965415749755711,0.9550199444571866,1360.0,1,0,0.012385794832227947,-0.02691366157870257,1.5785949727155082,-0.2703846368424381,0.09877455358479412
3596,-9.0,24.0,3.0,57.0,0,1235,-0.7798844830928816,0.6259234721840593,1292,-0.6018150231520483,0.7986355100472928,1289.0,5,1,0.1251613087579892,-0.021386604476556544,-0.030842939718592116,-0.03084293971859223,0.1410073172080673
5389,-5.0,11.0,11.0,95.0,0,1195,-0.8767267557075079,0.48098876891938736,1230,-0.7933533402912352,0.6087614290087205,1215.0,2,0,0.012385794832227947,-0.0757038257481345,-0.07658896150679595,-0.2703846368424381,0.09877455358479412
1551,6.0,23.0,4.0,223.0,0,1071,-0.9992290362407229,-0.03925981575906901,1174,-0.917060074385124,0.39874906892524625,1133.0,2,0,-0.27446502237634257,0.5345868180822504,0.589983579261727,-0.20280170947700016,-0.18990763434827948
2346,0.0,21.0,12.0,145.0,1,930,-0.7933533402912349,-0.6087614290087209,1075,-0.9997620270799091,-0.021814885034560836,1102.0,4,0,0.21467290935015063,-0.021386604476556544,-0.027853400870226166,-0.012039812755495889,0.21572088580371615
3516,-9.0,16.0,4.0,107.0,0,825,-0.44228869021900147,-0.8968727415326883,992,-0.9271838545667873,-0.3746065934159123,965.0,6,1,0.21467290935015063,0.11056871433123651,0.05253866922045917,-0.03084293971859223,0.21572088580371615
4487,0.0,12.0,6.0,89.0,0,930,-0.7933533402912349,-0.6087614290087209,1079,-0.9999904807207345,-0.004363309284746483,1058.0,4,0,0.033695581418978944,-0.1905530501259997,-0.20435386683039175,-0.2703846368424381,-0.7239901202785374
1069,-5.0,13.0,14.0,251.0,0,760,-0.17364817766693047,-0.984807753012208,1131,-0.9753423205085129,0.2206974350215004,1118.0,3,0,-0.16695165335741508,0.18726281756566054,0.20288272092615472,0.11176174911160532,-0.2615255682059677
5768,-5.0,17.0,7.0,84.0,0,380,0.9961946980917455,-0.08715574274765824,464,0.8987940462991669,-0.4383711467890775,446.0,3,0,0.1251613087579892,-0.021386604476556544,-0.027853400870226166,0.31008364725200116,0.1426290017983799
515,-6.0,11.0,8.0,190.0,0,975,-0.8968727415326883,-0.44228869021900136,1105,-0.9940563382223196,0.10886687485196471,1095.0,4,0,-0.34929667083712684,-0.021386604476556544,-0.08825384693193111,0.11176174911160532,-0.34929667083712684
854,37.0,25.0,7.0,306.0,1,420,0.9659258262890683,-0.25881904510252085,906,-0.7253743710122876,-0.688354575693754,942.0,1,0,-0.007312442308397945,-0.03373729774495672,-0.1695932482189065,-0.012039812755495889,0.05712583322736502
4771,-5.0,9.0,1.0,75.0,0,490,0.8433914458128858,-0.5372996083468236,565,0.6259234721840592,-0.7798844830928816,545.0,1,0,0.1251613087579892,-0.021386604476556544,0.4799826840473985,0.12302922736490786,0.47998268404739863
1302,132.0,22.0,6.0,121.0,1,693,0.11753739745783798,-0.9930684569549263,814,-0.3987490689252463,-0.917060074385124,947.0,0,0,-0.34929667083712684,0.31694305680289425,-0.030842939718592,-0.012039812755495889,-0.34929667083712684
4068,17.0,10.0,4.0,70.0,0,1200,-0.8660254037844386,0.5000000000000001,1270,-0.6755902076156605,0.7372773368101239,1284.0,5,1,-0.16695165335741508,-0.0757038257481345,0.5977657197037821,0.12302922736490786,-0.5359378887755978
2399,-5.0,15.0,10.0,110.0,0,870,-0.6087614290087207,-0.7933533402912352,1040,-0.984807753012208,-0.17364817766693033,1027.0,4,0,0.1251613087579892,-0.021386604476556544,-0.027853400870226166,-0.012039812755495889,0.09699043179129287
12,6.0,16.0,13.0,310.0,0,890,-0.6755902076156598,-0.7372773368101244,1320,-0.5000000000000004,0.8660254037844384,1333.0,5,1,-0.2651242354432577,-0.0757038257481345,0.2435939059831683,-0.14862597537497554,-0.25398649103280185
4345,-2.0,22.0,9.0,171.0,0,478,0.8703556959398997,-0.492423560103467,649,0.30486429902801077,-0.9523957996432784,654.0,5,1,0.009979054801662968,-0.4778570507396289,-0.35131483499336386,-0.16618428758835427,0.018637117544777607
196,21.0,12.0,4.0,80.0,1,970,-0.8870108331782215,-0.46174861323503436,1050,-0.9914448613738104,-0.13052619222005163,1069.0,0,0,-0.030842939718592116,0.18726281756566054,0.20288272092615472,0.12302922736490786,-0.21316449651254665
4441,5.0,19.0,7.0,85.0,0,1297,-0.5842496656374341,0.8115739819650125,1382,-0.2503800040544419,0.9681476403781076,1380.0,6,1,0.1342690640234327,0.31694305680289425,-0.030842939718592,-0.16618428758835427,0.09320970895138686
1540,258.0,11.0,12.0,240.0,1,372,0.9986295347545738,-0.05233595624294362,732,-0.052335956242943564,-0.9986295347545738,980.0,2,0,-0.007312442308397945,0.18726281756566054,0.20288272092615472,-0.012039812755495889,0.05712583322736502
774,-7.0,13.0,9.0,224.0,0,761,-0.1779435454738416,-0.9840406976462909,865,-0.5913096483635824,-0.8064446042674825,852.0,6,1,0.039010887482324307,-0.04426596005073269,-0.057354065266924104,-0.012039812755495889,0.09260125137252971
3498,-8.0,10.0,14.0,118.0,0,937,-0.8115739819650121,-0.5842496656374347,1055,-0.9940563382223195,-0.10886687485196507,1030.0,6,1,0.098187320025139,0.3630613459884964,0.4334626684125058,-0.16618428758835427,-0.955101841241924
1963,-7.0,14.0,4.0,100.0,0,1110,-0.9914448613738104,0.13052619222005213,1210,-0.8433914458128857,0.5372996083468239,1192.0,1,0,-0.16695165335741508,-0.0757038257481345,0.2435939059831683,0.020450354668958406,-0.08641279087340285
125,183.0,15.0,7.0,105.0,1,735,-0.06540312923014287,-0.9978589232386035,780,-0.25881904510252035,-0.9659258262890684,943.0,5,1,-0.059013816685288524,-0.17060488209375071,-0.25398649103280185,0.020450354668958406,0.2286682557664924
5977,-5.0,20.0,5.0,71.0,0,880,-0.6427876096865393,-0.766044443118978,951,-0.8457278217039733,-0.5336145159156114,950.0,5,1,0.1251613087579892,-0.021386604476556544,-0.08825384693193111,0.31008364725200116,0.1410073172080673
1855,9.0,15.0,4.0,90.0,0,815,-0.4027466898587371,-0.9153114791194472,905,-0.7223639620597552,-0.6915130557822698,901.0,1,0,-0.2276425156931999,0.31694305680289425,0.6912917777146056,0.12302922736490786,-0.26434362913274895
3746,30.0,9.0,8.0,164.0,1,360,1.0,6.123233995736766e-17,584,0.5591929034707469,-0.8290375725550416,606.0,0,0,0.5425030410287326,-0.021386604476556544,-0.027853400870226166,-0.03084293971859223,0.7312971123283047
2508,-3.0,21.0,14.0,160.0,0,1235,-0.7798844830928816,0.6259234721840593,15,0.06540312923014306,0.9978589232386035,14.0,3,0,0.1251613087579892,-0.35976797070442196,-0.4504926828187129,-0.012039812755495889,0.1410073172080673
5255,2.0,14.0,4.0,82.0,0,612,0.45399049973954686,-0.8910065241883678,694,0.11320321376790689,-0.9935718556765875,694.0,5,1,0.039010887482324307,0.09132469425561546,0.03814993176835938,0.02555674874353248,0.06713746864161167
2246,-9.0,11.0,5.0,81.0,0,790,-0.30070579950427306,-0.9537169507482269,871,-0.6122172800344491,-0.7906895737438435,859.0,6,1,-0.41795890915855977,0.31694305680289425,0.7676647564991794,0.7737438025755615,0.07451757593923407
855,24.0,7.0,4.0,130.0,1,1315,-0.5187732581605222,0.8549118706729462,1385,-0.2376858923261735,0.9713420698132613,1401.0,6,1,0.07897192628861444,0.08195255442675234,-0.06114828921392097,0.12302922736490786,0.07897192628861444
2460,5.0,16.0,9.0,155.0,0,600,0.49999999999999994,-0.8660254037844387,815,-0.4027466898587371,-0.9153114791194472,815.0,6,1,-0.5395610811450179,-0.021386604476556544,-0.027853400870226166,-0.20280170947700016,-0.5008465689643276
901,-4.0,14.0,13.0,105.0,0,500,0.819152044288992,-0.5735764363510458,605,0.48098876891938763,-0.8767267557075077,601.0,0,0,-0.34929667083712684,-0.1905530501259997,-0.20435386683039175,0.12302922736490786,-0.34929667083712684
607,24.0,8.0,10.0,176.0,0,915,-0.7518398074789773,-0.6593458151000691,971,-0.8890171414857365,-0.4578739151169567,982.0,4,0,0.033695581418978944,-0.04426596005073269,-0.057354065266924104,0.41544416290982744,0.21335402079345017
1724,41.0,15.0,6.0,195.0,1,870,-0.6087614290087207,-0.7933533402912352,945,-0.8314696123025448,-0.555570233019603,990.0,4,0,0.1251613087579892,-0.0757038257481345,-0.030842939718592116,-0.012039812755495889,0.1410073172080673
790,-13.0,11.0,3.0,89.0,0,745,-0.10886687485196476,-0.9940563382223196,834,-0.4771587602596084,-0.8788171126619654,808.0,1,0,-0.34929667083712684,-0.1625207636937918,-0.13620345537641848,0.4313749849820219,-0.34929667083712684
3680,-4.0,14.0,15.0,113.0,0,360,1.0,6.123233995736766e-17,473,0.8808907382053855,-0.4733196671848433,464.0,3,0,0.098187320025139,-0.1625207636937918,-0.13620345537641848,-0.2703846368424381,0.46056459819029705
2562,7.0,29.0,5.0,81.0,0,887,-0.6658816660008345,-0.7460573750616993,1028,-0.9743700647852351,-0.22495105434386525,1036.0,4,0,0.21467290935015063,-0.35976797070442196,-0.4504926828187129,-0.20280170947700016,0.21572088580371615
